param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__num_leaves,param_classifier__reg_lambda,param_classifier__subsample,param_classifier__subsample_freq,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.05,5,50,7,7,0.6,1,0.5988023952095808,0.6476761619190404,0.6134094151212554,0.6267806267806267,0.6625386996904025
0.05,5,50,7,7,0.8,1,0.6050670640834576,0.6476761619190404,0.6059743954480796,0.6123032904148784,0.6543778801843319
0.05,5,50,15,1,0.4,1,0.6043613707165109,0.6515151515151515,0.6137724550898204,0.6181277860326895,0.6708860759493671
0.05,5,50,15,1,0.6,1,0.6099071207430341,0.6484018264840182,0.6079295154185022,0.6192592592592593,0.664576802507837
0.05,5,50,15,1,0.8,1,0.6021505376344086,0.6430769230769231,0.6032210834553441,0.6183431952662722,0.6624605678233438
0.05,5,50,15,3,0.4,1,0.6024844720496895,0.6565809379727685,0.6097201767304861,0.6229508196721312,0.6656200941915228
0.05,5,50,15,3,0.6,1,0.6082949308755761,0.6514459665144596,0.6142649199417758,0.6140089418777943,0.6645865834633385
0.05,5,50,15,3,0.8,1,0.6012269938650306,0.6503067484662577,0.6131386861313869,0.6176911544227887,0.6594090202177294
0.05,5,50,15,7,0.4,1,0.5960061443932412,0.6475037821482602,0.6124260355029586,0.6210995542347697,0.664576802507837
0.05,5,50,15,7,0.6,1,0.6092307692307692,0.6536144578313253,0.6061493411420205,0.624633431085044,0.6625
0.05,5,50,15,7,0.8,1,0.601823708206687,0.6461538461538462,0.6167400881057269,0.6238805970149254,0.6635367762128326
0.05,5,50,31,1,0.4,1,0.6104928457869634,0.641860465116279,0.6181277860326895,0.6101190476190477,0.6666666666666666
0.05,5,50,31,1,0.6,1,0.6122448979591837,0.6494688922610015,0.616519174041298,0.61698956780924,0.6656151419558359
0.05,5,50,31,1,0.8,1,0.6064318529862175,0.6492307692307693,0.6056129985228951,0.6188340807174888,0.6666666666666666
0.05,5,50,31,3,0.4,1,0.6030769230769231,0.6514459665144596,0.6167664670658682,0.6128550074738416,0.6635367762128326
0.05,5,50,31,3,0.6,1,0.6061538461538462,0.6444780635400907,0.6176470588235294,0.6130952380952381,0.668769716088328
0.05,5,50,31,3,0.8,1,0.6048632218844985,0.6515151515151515,0.6172106824925816,0.6181277860326895,0.6625
0.05,5,50,31,7,0.4,1,0.6027820710973725,0.6473282442748092,0.6158445440956651,0.6115214180206795,0.6719745222929936
0.05,5,50,31,7,0.6,1,0.6061538461538462,0.6596385542168675,0.604992657856094,0.6226138032305433,0.6666666666666666
0.05,5,50,31,7,0.8,1,0.6067073170731707,0.6576576576576577,0.616519174041298,0.6149253731343284,0.6594090202177294
0.05,5,100,7,1,0.4,1,0.5963302752293578,0.6606606606606606,0.6052631578947368,0.6226138032305433,0.664624808575804
0.05,5,100,7,1,0.6,1,0.6048632218844985,0.6546003016591252,0.5982658959537572,0.6187683284457478,0.6666666666666666
0.05,5,100,7,1,0.8,1,0.6039453717754173,0.6424242424242425,0.6071942446043166,0.6180758017492711,0.6625766871165644
0.05,5,100,7,3,0.4,1,0.5938461538461538,0.6606060606060606,0.60932944606414,0.6273932253313697,0.664624808575804
0.05,5,100,7,3,0.6,1,0.6067073170731707,0.6455505279034691,0.6063218390804598,0.6178623718887262,0.6604938271604939
0.05,5,100,7,3,0.8,1,0.5996955859969558,0.6485671191553545,0.6091954022988506,0.6081871345029239,0.6615384615384615
0.05,5,100,7,7,0.4,1,0.6006191950464397,0.6545454545454545,0.6142649199417758,0.6248175182481752,0.6728395061728395
0.05,5,100,7,7,0.6,1,0.601526717557252,0.649546827794562,0.6075581395348837,0.6180758017492711,0.6594761171032357
0.05,5,100,7,7,0.8,1,0.5984732824427481,0.6475037821482602,0.6051873198847262,0.6191860465116279,0.663594470046083
0.05,5,100,15,1,0.4,1,0.5971563981042654,0.6552262090483619,0.6060606060606061,0.6066066066066066,0.6719242902208202
0.05,5,100,15,1,0.6,1,0.6144200626959248,0.6408668730650154,0.6052631578947368,0.6116941529235382,0.6614420062695925
0.05,5,100,15,1,0.8,1,0.6047244094488189,0.6541471048513302,0.6160714285714286,0.608433734939759,0.6656200941915228
0.05,5,100,15,3,0.4,1,0.60062893081761,0.647239263803681,0.6067746686303387,0.6144578313253012,0.664576802507837
0.05,5,100,15,3,0.6,1,0.61198738170347,0.6533127889060092,0.6043795620437956,0.6153846153846154,0.6531881804043546
0.05,5,100,15,3,0.8,1,0.6055900621118012,0.6511627906976745,0.6112759643916914,0.6110283159463488,0.6573643410852713
0.05,5,100,15,7,0.4,1,0.6012461059190031,0.6594090202177294,0.6119402985074627,0.6112759643916914,0.6677018633540373
0.05,5,100,15,7,0.6,1,0.609642301710731,0.65,0.6085672082717873,0.61698956780924,0.6594090202177294
0.05,5,100,15,7,0.8,1,0.5990639625585024,0.6440677966101694,0.6133333333333333,0.6105263157894737,0.6656200941915228
0.05,5,100,31,1,0.4,1,0.6050955414012739,0.6573208722741433,0.6110283159463488,0.6067073170731707,0.6666666666666666
0.05,5,100,31,1,0.6,1,0.6025236593059937,0.6573643410852713,0.6017964071856288,0.6158536585365854,0.6509433962264151
0.05,5,100,31,1,0.8,1,0.6,0.6560509554140127,0.6094674556213018,0.6092307692307692,0.6489859594383776
0.05,5,100,31,3,0.4,1,0.6015748031496063,0.65625,0.6149253731343284,0.6142208774583964,0.6645669291338583
0.05,5,100,31,3,0.6,1,0.6078740157480315,0.6583850931677019,0.6124260355029586,0.6231003039513677,0.6614420062695925
0.05,5,100,31,3,0.8,1,0.6069182389937107,0.6509433962264151,0.6011904761904762,0.6090909090909091,0.6583850931677019
0.05,5,100,31,7,0.4,1,0.6031746031746031,0.653125,0.6153846153846154,0.6126126126126126,0.6833073322932918
0.05,5,100,31,7,0.6,1,0.6012461059190031,0.6531881804043546,0.6074074074074074,0.6075187969924812,0.6551724137931034
0.05,5,100,31,7,0.8,1,0.6050156739811913,0.6501547987616099,0.6129032258064516,0.6160849772382397,0.6604068857589984
0.05,5,200,7,1,0.4,1,0.6111111111111112,0.6511627906976745,0.6179104477611941,0.6053412462908012,0.6573208722741433
0.05,5,200,7,1,0.6,1,0.6070878274268104,0.6490683229813664,0.606508875739645,0.6140089418777943,0.6646058732612056
0.05,5,200,7,1,0.8,1,0.6113671274961597,0.662557781201849,0.6111111111111112,0.612184249628529,0.6605222734254992
0.05,5,200,7,3,0.4,1,0.6086956521739131,0.6439628482972136,0.6014814814814815,0.6086956521739131,0.6573643410852713
0.05,5,200,7,3,0.6,1,0.6021505376344086,0.6450617283950617,0.6084425036390102,0.6112759643916914,0.6656346749226006
0.05,5,200,7,3,0.8,1,0.615625,0.6492307692307693,0.604992657856094,0.6128550074738416,0.6585365853658537
0.05,5,200,7,7,0.4,1,0.6024464831804281,0.655436447166922,0.6218236173393124,0.6174298375184638,0.6645962732919255
0.05,5,200,7,7,0.6,1,0.6077519379844961,0.6461538461538462,0.6020558002936858,0.6183431952662722,0.6635514018691588
0.05,5,200,7,7,0.8,1,0.6037151702786377,0.6493108728943339,0.6029411764705882,0.6124260355029586,0.6553323029366306
0.05,5,200,15,1,0.4,1,0.608,0.6592356687898089,0.6196319018404908,0.5911179173047473,0.656
0.05,5,200,15,1,0.6,1,0.6074313408723748,0.6548956661316212,0.6109422492401215,0.6082949308755761,0.6476190476190476
0.05,5,200,15,1,0.8,1,0.6158730158730159,0.6562009419152276,0.6170212765957447,0.6104294478527608,0.640625
0.05,5,200,15,3,0.4,1,0.6031746031746031,0.6507177033492823,0.6153846153846154,0.6134969325153374,0.6497622820919176
0.05,5,200,15,3,0.6,1,0.6134185303514377,0.6581875993640699,0.6015037593984962,0.6165644171779141,0.6422893481717011
0.05,5,200,15,3,0.8,1,0.6092503987240829,0.660347551342812,0.6072507552870091,0.6116207951070336,0.6510903426791277
0.05,5,200,15,7,0.4,1,0.6071987480438185,0.6518987341772152,0.6134969325153374,0.6137404580152672,0.6614420062695925
0.05,5,200,15,7,0.6,1,0.6035313001605136,0.6517571884984026,0.5967016491754122,0.6093514328808446,0.6552262090483619
0.05,5,200,15,7,0.8,1,0.6053882725832013,0.6529968454258676,0.6107784431137725,0.6135338345864662,0.658267716535433
0.05,5,200,31,1,0.4,1,0.6124401913875598,0.6546052631578947,0.6060606060606061,0.6134585289514867,0.6688102893890675
0.05,5,200,31,1,0.6,1,0.6126418152350082,0.6591276252019386,0.6165644171779141,0.6201550387596899,0.6442307692307693
0.05,5,200,31,1,0.8,1,0.6084142394822006,0.6645056726094003,0.6149068322981367,0.6180124223602484,0.6613672496025437
0.05,5,200,31,3,0.4,1,0.6066350710900474,0.6560509554140127,0.620583717357911,0.6130030959752322,0.6613162118780096
0.05,5,200,31,3,0.6,1,0.6153846153846154,0.6506410256410257,0.6076335877862595,0.6170542635658914,0.6549520766773163
0.05,5,200,31,3,0.8,1,0.6166134185303515,0.6645264847512039,0.6094946401225115,0.6158631415241057,0.6435331230283912
0.05,5,200,31,7,0.4,1,0.6034755134281201,0.6538461538461539,0.6109422492401215,0.6106870229007634,0.653968253968254
0.05,5,200,31,7,0.6,1,0.6035313001605136,0.6485623003194888,0.6063348416289592,0.6118012422360248,0.6476190476190476
0.05,5,200,31,7,0.8,1,0.6092503987240829,0.6624,0.6054216867469879,0.613251155624037,0.6551724137931034
0.05,5,300,7,1,0.4,1,0.6129032258064516,0.6458658346333853,0.6158445440956651,0.6062407132243685,0.6471494607087828
0.05,5,300,7,1,0.6,1,0.6161137440758294,0.6510903426791277,0.5952380952380952,0.6077844311377245,0.6625386996904025
0.05,5,300,7,1,0.8,1,0.6127527216174183,0.6625194401244168,0.6067746686303387,0.6227544910179641,0.6553846153846153
0.05,5,300,7,3,0.4,1,0.604133545310016,0.6500777604976672,0.6017964071856288,0.6146926536731634,0.6511627906976745
0.05,5,300,7,3,0.6,1,0.609642301710731,0.6542056074766355,0.5988200589970502,0.612184249628529,0.6666666666666666
0.05,5,300,7,3,0.8,1,0.6238244514106583,0.6500777604976672,0.6080476900149031,0.6204819277108434,0.664624808575804
0.05,5,300,7,7,0.4,1,0.6180124223602484,0.6479750778816199,0.6132930513595166,0.6172106824925816,0.6594761171032357
0.05,5,300,7,7,0.6,1,0.60625,0.6470588235294118,0.5894428152492669,0.6094674556213018,0.6594090202177294
0.05,5,300,7,7,0.8,1,0.6158631415241057,0.6521060842433697,0.6038291605301914,0.6176911544227887,0.6615384615384615
0.05,5,300,15,1,0.4,1,0.6016260162601627,0.6623376623376623,0.6146788990825688,0.5897035881435257,0.6580645161290323
0.05,5,300,15,1,0.6,1,0.6161290322580645,0.6601626016260163,0.6116207951070336,0.6034214618973561,0.6496
0.05,5,300,15,1,0.8,1,0.6134185303514377,0.6656,0.6085626911314985,0.609375,0.6591639871382636
0.05,5,300,15,3,0.4,1,0.6088379705400983,0.6623376623376623,0.6042944785276073,0.5978090766823161,0.6527331189710611
0.05,5,300,15,3,0.6,1,0.6148867313915858,0.6656,0.6048632218844985,0.6125,0.6507936507936508
0.05,5,300,15,3,0.8,1,0.6096774193548387,0.6656101426307448,0.6076335877862595,0.6103286384976526,0.6613924050632911
0.05,5,300,15,7,0.4,1,0.6057692307692307,0.6590909090909091,0.6061538461538462,0.6070878274268104,0.6487341772151899
0.05,5,300,15,7,0.6,1,0.6096774193548387,0.6591276252019386,0.601823708206687,0.6073619631901841,0.6486486486486487
0.05,5,300,15,7,0.8,1,0.6012861736334405,0.6656050955414012,0.6045112781954888,0.6120556414219475,0.6509433962264151
0.05,5,300,31,1,0.4,1,0.6085526315789473,0.6743801652892562,0.6222910216718266,0.6063492063492063,0.6535947712418301
0.05,5,300,31,1,0.6,1,0.6095551894563427,0.6666666666666666,0.6070878274268104,0.6085578446909667,0.6579804560260586
0.05,5,300,31,1,0.8,1,0.6009852216748769,0.6612111292962357,0.6065318818040435,0.6019108280254777,0.6655791190864601
0.05,5,300,31,3,0.4,1,0.6118421052631579,0.6514657980456026,0.6134585289514867,0.6073131955484896,0.6452648475120385
0.05,5,300,31,3,0.6,1,0.6156351791530945,0.6612377850162866,0.6021505376344086,0.624405705229794,0.6483870967741936
0.05,5,300,31,3,0.8,1,0.6045751633986928,0.6644844517184942,0.6103286384976526,0.6163522012578616,0.6570048309178744
0.05,5,300,31,7,0.4,1,0.5960912052117264,0.6581059390048154,0.6077519379844961,0.6012461059190031,0.6474358974358975
0.05,5,300,31,7,0.6,1,0.5974025974025974,0.6591276252019386,0.6082949308755761,0.6107594936708861,0.6485623003194888
0.05,5,300,31,7,0.8,1,0.6119162640901772,0.6688311688311688,0.6101694915254238,0.6037735849056604,0.6548387096774193
0.05,7,50,7,1,0.4,1,0.6027397260273972,0.6527570789865872,0.5991440798858774,0.6269956458635704,0.660436137071651
0.05,7,50,7,1,0.6,1,0.6026986506746627,0.6445783132530121,0.6017191977077364,0.6284074605451937,0.6594761171032357
0.05,7,50,7,1,0.8,1,0.6074074074074074,0.6457399103139013,0.603988603988604,0.6105563480741797,0.662613981762918
0.05,7,50,7,3,0.4,1,0.6030769230769231,0.6525679758308157,0.6002886002886003,0.6213872832369942,0.656298600311042
0.05,7,50,7,3,0.6,1,0.6050670640834576,0.6476761619190404,0.6085714285714285,0.6280752532561505,0.656441717791411
0.05,7,50,7,3,0.8,1,0.6044444444444445,0.6438152011922503,0.6107954545454546,0.6131805157593123,0.655436447166922
0.05,7,50,7,7,0.4,1,0.6021505376344086,0.6414523449319214,0.6008708272859217,0.6282420749279539,0.6604068857589984
0.05,7,50,7,7,0.6,1,0.5988023952095808,0.6467065868263473,0.6079545454545454,0.6219686162624821,0.6646058732612056
0.05,7,50,7,7,0.8,1,0.6050670640834576,0.6497005988023952,0.6059743954480796,0.6140602582496413,0.6543778801843319
0.05,7,50,15,1,0.4,1,0.6134585289514867,0.6553846153846153,0.6153846153846154,0.6186186186186187,0.6656200941915228
0.05,7,50,15,1,0.6,1,0.6108527131782946,0.6605504587155964,0.6090775988286969,0.6126126126126126,0.6740157480314961
0.05,7,50,15,1,0.8,1,0.6045801526717557,0.6482334869431644,0.6023738872403561,0.6165413533834586,0.665625
0.05,7,50,15,3,0.4,1,0.60625,0.6574923547400612,0.6188340807174888,0.6140089418777943,0.6697965571205008
0.05,7,50,15,3,0.6,1,0.5984496124031008,0.6545454545454545,0.6076696165191741,0.6151560178306092,0.6677067082683308
0.05,7,50,15,3,0.8,1,0.6099071207430341,0.647239263803681,0.6074074074074074,0.6246246246246246,0.6645669291338583
0.05,7,50,15,7,0.4,1,0.6085626911314985,0.6432926829268293,0.6172106824925816,0.6156111929307806,0.670846394984326
0.05,7,50,15,7,0.6,1,0.6042944785276073,0.6513761467889908,0.6124818577648766,0.6178623718887262,0.6614664586583463
0.05,7,50,15,7,0.8,1,0.6027820710973725,0.6513761467889908,0.6167400881057269,0.6206896551724138,0.6572769953051644
0.05,7,50,31,1,0.4,1,0.6126418152350082,0.660347551342812,0.6203703703703703,0.6069802731411229,0.672
0.05,7,50,31,1,0.6,1,0.6067415730337079,0.6507936507936508,0.6156156156156156,0.6160849772382397,0.6517571884984026
0.05,7,50,31,1,0.8,1,0.60062893081761,0.6583463338533542,0.6146926536731634,0.6106870229007634,0.6517571884984026
0.05,7,50,31,3,0.4,1,0.6050156739811913,0.6561514195583596,0.6196319018404908,0.6114457831325302,0.6825396825396826
0.05,7,50,31,3,0.6,1,0.6066350710900474,0.6614664586583463,0.61698956780924,0.6151515151515151,0.6602870813397129
0.05,7,50,31,3,0.8,1,0.6043613707165109,0.6521060842433697,0.6090909090909091,0.6191198786039454,0.6645468998410174
0.05,7,50,31,7,0.4,1,0.6077519379844961,0.6409861325115562,0.6227544910179641,0.6197604790419161,0.672
0.05,7,50,31,7,0.6,1,0.6099071207430341,0.6584992343032159,0.6092124814264487,0.622356495468278,0.6697965571205008
0.05,7,50,31,7,0.8,1,0.5962732919254659,0.6512345679012346,0.622154779969651,0.6114457831325302,0.6666666666666666
0.05,7,100,7,1,0.4,1,0.5938461538461538,0.6575757575757576,0.6023391812865497,0.6144756277695717,0.656441717791411
0.05,7,100,7,1,0.6,1,0.6012269938650306,0.6546003016591252,0.5945165945165946,0.6160583941605839,0.6584615384615384
0.05,7,100,7,1,0.8,1,0.6021180030257186,0.6455505279034691,0.6071942446043166,0.6183431952662722,0.6687022900763359
0.05,7,100,7,3,0.4,1,0.5925925925925926,0.6585735963581184,0.611353711790393,0.6224188790560472,0.6605222734254992
0.05,7,100,7,3,0.6,1,0.6024464831804281,0.6505295007564297,0.6031746031746031,0.6131386861313869,0.6594427244582043
0.05,7,100,7,3,0.8,1,0.5972850678733032,0.6494688922610015,0.6115942028985507,0.6108663729809104,0.6615384615384615
0.05,7,100,7,7,0.4,1,0.6015503875968993,0.6525037936267072,0.6104651162790697,0.6268221574344023,0.662557781201849
0.05,7,100,7,7,0.6,1,0.6055045871559633,0.649546827794562,0.6008708272859217,0.6133720930232558,0.662557781201849
0.05,7,100,7,7,0.8,1,0.600609756097561,0.6494688922610015,0.6051873198847262,0.6180758017492711,0.6625766871165644
0.05,7,100,15,1,0.4,1,0.6040688575899843,0.6519685039370079,0.6024096385542169,0.6052227342549923,0.6677165354330709
0.05,7,100,15,1,0.6,1,0.6204724409448819,0.6542056074766355,0.6097201767304861,0.6142208774583964,0.660436137071651
0.05,7,100,15,1,0.8,1,0.6055900621118012,0.65,0.6178623718887262,0.6118721461187214,0.656298600311042
0.05,7,100,15,3,0.4,1,0.6015748031496063,0.6614664586583463,0.6190476190476191,0.5981873111782477,0.6782334384858044
0.05,7,100,15,3,0.6,1,0.6034214618973561,0.6594090202177294,0.6119402985074627,0.6126126126126126,0.6604938271604939
0.05,7,100,15,3,0.8,1,0.6053042121684867,0.6530612244897959,0.6092124814264487,0.6200607902735562,0.660377358490566
0.05,7,100,15,7,0.4,1,0.6034755134281201,0.6542635658914728,0.6105263157894737,0.612184249628529,0.664576802507837
0.05,7,100,15,7,0.6,1,0.6040688575899843,0.6594090202177294,0.6098654708520179,0.6158445440956651,0.6604068857589984
0.05,7,100,15,7,0.8,1,0.6050156739811913,0.6552262090483619,0.6160714285714286,0.6176911544227887,0.6614664586583463
0.05,7,100,31,1,0.4,1,0.6038961038961039,0.6656050955414012,0.6055900621118012,0.6043613707165109,0.6570972886762361
0.05,7,100,31,1,0.6,1,0.6061588330632091,0.662379421221865,0.6128048780487805,0.6191950464396285,0.6452648475120385
0.05,7,100,31,1,0.8,1,0.6138613861386139,0.6645161290322581,0.6158536585365854,0.6141732283464567,0.6496
0.05,7,100,31,3,0.4,1,0.5942492012779552,0.670926517571885,0.6265432098765432,0.6106870229007634,0.6613162118780096
0.05,7,100,31,3,0.6,1,0.6109324758842444,0.6602254428341385,0.6042296072507553,0.6191950464396285,0.6518987341772152
0.05,7,100,31,3,0.8,1,0.6009693053311793,0.6602870813397129,0.6073619631901841,0.6165884194053208,0.6645569620253164
0.05,7,100,31,7,0.4,1,0.6028708133971292,0.6541471048513302,0.6165413533834586,0.6033182503770739,0.6603174603174603
0.05,7,100,31,7,0.6,1,0.6092503987240829,0.6592,0.6096096096096096,0.60882800608828,0.6550632911392406
0.05,7,100,31,7,0.8,1,0.5961538461538461,0.6613672496025437,0.6097560975609756,0.6055045871559633,0.6624203821656051
0.05,7,200,7,1,0.4,1,0.6125,0.6461538461538462,0.6094674556213018,0.6137724550898204,0.6521739130434783
0.05,7,200,7,1,0.6,1,0.6070878274268104,0.6460587326120556,0.611353711790393,0.6160714285714286,0.6749611197511665
0.05,7,200,7,1,0.8,1,0.613251155624037,0.6533742331288344,0.6081871345029239,0.6153846153846154,0.663594470046083
0.05,7,200,7,3,0.4,1,0.6055900621118012,0.6542635658914728,0.6029411764705882,0.6165413533834586,0.6594090202177294
0.05,7,200,7,3,0.6,1,0.6037151702786377,0.6523736600306279,0.6038291605301914,0.6174298375184638,0.6645962732919255
0.05,7,200,7,3,0.8,1,0.6158631415241057,0.647239263803681,0.6061493411420205,0.612184249628529,0.655436447166922
0.05,7,200,7,7,0.4,1,0.6033690658499234,0.6533127889060092,0.6176911544227887,0.6103703703703703,0.6697819314641744
0.05,7,200,7,7,0.6,1,0.6077519379844961,0.6492307692307693,0.606508875739645,0.6160714285714286,0.6635658914728683
0.05,7,200,7,7,0.8,1,0.6046511627906976,0.6511627906976745,0.6041055718475073,0.6142433234421365,0.664624808575804
0.05,7,200,15,1,0.4,1,0.5996758508914101,0.6548387096774193,0.6170542635658914,0.6058732612055642,0.6559485530546624
0.05,7,200,15,1,0.6,1,0.6131621187800963,0.6687898089171974,0.6149162861491628,0.609642301710731,0.6464968152866242
0.05,7,200,15,1,0.8,1,0.6106623586429726,0.6550079491255962,0.6158536585365854,0.6182380216383307,0.6489859594383776
0.05,7,200,15,3,0.4,1,0.610223642172524,0.6495176848874598,0.6042944785276073,0.609375,0.6731078904991948
0.05,7,200,15,3,0.6,1,0.6006389776357828,0.6528,0.5987841945288754,0.6213292117465224,0.658307210031348
0.05,7,200,15,3,0.8,1,0.6124401913875598,0.6559485530546624,0.6102719033232629,0.617737003058104,0.6540880503144654
0.05,7,200,15,7,0.4,1,0.6053882725832013,0.6465927099841522,0.6128048780487805,0.6144393241167435,0.6656050955414012
0.05,7,200,15,7,0.6,1,0.5987261146496815,0.6474358974358975,0.6042296072507553,0.6120556414219475,0.6561514195583596
0.05,7,200,15,7,0.8,1,0.6121794871794872,0.656957928802589,0.608433734939759,0.6130500758725341,0.6572327044025157
0.05,7,200,31,1,0.4,1,0.6016260162601627,0.6632996632996633,0.6236220472440945,0.6094003241491086,0.6470588235294118
0.05,7,200,31,1,0.6,1,0.6102819237147595,0.6644736842105263,0.6141732283464567,0.6104928457869634,0.6288492706645057
0.05,7,200,31,1,0.8,1,0.6118421052631579,0.6710963455149501,0.6110236220472441,0.5984,0.6437908496732027
0.05,7,200,31,3,0.4,1,0.5980392156862745,0.6721311475409836,0.6337579617834395,0.6136724960254372,0.6491803278688525
0.05,7,200,31,3,0.6,1,0.6088379705400983,0.6655844155844156,0.61875,0.6156299840510366,0.6469622331691297
0.05,7,200,31,3,0.8,1,0.6026058631921825,0.6612111292962357,0.6078740157480315,0.6056782334384858,0.6568627450980392
0.05,7,200,31,7,0.4,1,0.6025641025641025,0.6537842190016103,0.621875,0.5987460815047022,0.6602254428341385
0.05,7,200,31,7,0.6,1,0.5996705107084019,0.6556836902800659,0.6092307692307692,0.6050156739811913,0.651685393258427
0.05,7,200,31,7,0.8,1,0.6136363636363636,0.6601626016260163,0.6092307692307692,0.6021840873634945,0.6515397082658023
0.05,7,300,7,1,0.4,1,0.6112,0.6520376175548589,0.6137724550898204,0.6098654708520179,0.6460587326120556
0.05,7,300,7,1,0.6,1,0.609105180533752,0.653125,0.5967503692762186,0.6218236173393124,0.665625
0.05,7,300,7,1,0.8,1,0.6213292117465224,0.6614664586583463,0.6103703703703703,0.6238805970149254,0.6615384615384615
0.05,7,300,7,3,0.4,1,0.6053882725832013,0.6448598130841121,0.5985185185185186,0.6098654708520179,0.6563467492260062
0.05,7,300,7,3,0.6,1,0.6115444617784711,0.6439628482972136,0.5891016200294551,0.6137724550898204,0.6697674418604651
0.05,7,300,7,3,0.8,1,0.6153846153846154,0.65,0.611764705882353,0.6186186186186187,0.6584615384615384
0.05,7,300,7,7,0.4,1,0.6088328075709779,0.6500777604976672,0.6102719033232629,0.612184249628529,0.6687402799377916
0.05,7,300,7,7,0.6,1,0.6112852664576802,0.6501547987616099,0.5929203539823009,0.6151560178306092,0.6625194401244168
0.05,7,300,7,7,0.8,1,0.609642301710731,0.6521060842433697,0.5994152046783626,0.6158445440956651,0.6574923547400612
0.05,7,300,15,1,0.4,1,0.6078431372549019,0.6567164179104478,0.6127527216174183,0.5977742448330684,0.6623376623376623
0.05,7,300,15,1,0.6,1,0.6051779935275081,0.6612903225806451,0.6012461059190031,0.6107594936708861,0.6528
0.05,7,300,15,1,0.8,1,0.6064516129032258,0.6666666666666666,0.6111111111111112,0.6126984126984127,0.6507177033492823
0.05,7,300,15,3,0.4,1,0.6032786885245902,0.659016393442623,0.6037151702786377,0.6103286384976526,0.6452648475120385
0.05,7,300,15,3,0.6,1,0.5970636215334421,0.6623586429725363,0.6055900621118012,0.5972006220839814,0.6571428571428571
0.05,7,300,15,3,0.8,1,0.605475040257649,0.6634304207119741,0.6160990712074303,0.6153846153846154,0.6464968152866242
0.05,7,300,15,7,0.4,1,0.6071428571428571,0.6579804560260586,0.6036585365853658,0.6030769230769231,0.6507177033492823
0.05,7,300,15,7,0.6,1,0.605475040257649,0.6601941747572816,0.601526717557252,0.6046511627906976,0.6529968454258676
0.05,7,300,15,7,0.8,1,0.6038961038961039,0.6666666666666666,0.6054216867469879,0.6021840873634945,0.6496
0.05,7,300,31,1,0.4,1,0.591304347826087,0.6598639455782312,0.6153846153846154,0.6068515497553018,0.6374367622259697
0.05,7,300,31,1,0.6,1,0.5872193436960277,0.6440677966101694,0.6221498371335505,0.6045751633986928,0.631578947368421
0.05,7,300,31,1,0.8,1,0.6106346483704974,0.6610169491525424,0.6016,0.602291325695581,0.6499162479061976
0.05,7,300,31,3,0.4,1,0.6110183639398998,0.6622296173044925,0.6217948717948718,0.5951219512195122,0.6533333333333333
0.05,7,300,31,3,0.6,1,0.6030150753768844,0.6554621848739496,0.6146496815286624,0.6091205211726385,0.6348684210526315
0.05,7,300,31,3,0.8,1,0.610738255033557,0.6633165829145728,0.6161290322580645,0.5967741935483871,0.6434494195688225
0.05,7,300,31,7,0.4,1,0.6049586776859505,0.66996699669967,0.6124401913875598,0.5971563981042654,0.6372549019607843
0.05,7,300,31,7,0.6,1,0.6062602965403624,0.6622734761120264,0.6141732283464567,0.6153846153846154,0.6414473684210527
0.05,7,300,31,7,0.8,1,0.6039603960396039,0.6677685950413224,0.6139240506329114,0.5990338164251208,0.6427406199021207
0.1,3,50,7,1,0.4,1,0.6039453717754173,0.6555891238670695,0.6054519368723099,0.613603473227207,0.664624808575804
0.1,3,50,7,1,0.6,1,0.6130952380952381,0.6626506024096386,0.6019971469329529,0.6158273381294964,0.6523076923076923
0.1,3,50,7,1,0.8,1,0.5945945945945946,0.6425339366515838,0.6005665722379604,0.6149425287356322,0.6525679758308157
0.1,3,50,7,3,0.4,1,0.6075187969924812,0.6565349544072948,0.6084425036390102,0.6231884057971014,0.6625954198473283
0.1,3,50,7,3,0.6,1,0.6116941529235382,0.6547085201793722,0.6028169014084507,0.6244604316546762,0.6615384615384615
0.1,3,50,7,3,0.8,1,0.5964391691394659,0.6466165413533834,0.6008583690987125,0.6246418338108882,0.6516516516516516
0.1,3,50,7,7,0.4,1,0.601823708206687,0.6546546546546547,0.6103151862464183,0.6291486291486291,0.6574074074074074
0.1,3,50,7,7,0.6,1,0.6075187969924812,0.6526315789473685,0.603988603988604,0.6246418338108882,0.6666666666666666
0.1,3,50,7,7,0.8,1,0.5922619047619048,0.6397608370702541,0.5977011494252874,0.622093023255814,0.655436447166922
0.1,3,50,15,1,0.4,1,0.6094946401225115,0.6605504587155964,0.6023391812865497,0.6140602582496413,0.6595419847328244
0.1,3,50,15,1,0.6,1,0.608433734939759,0.655688622754491,0.60431654676259,0.6169296987087518,0.6574923547400612
0.1,3,50,15,1,0.8,1,0.5945945945945946,0.6476761619190404,0.5977337110481586,0.6158273381294964,0.6565809379727685
0.1,3,50,15,3,0.4,1,0.6003062787136294,0.6636636636636637,0.6104651162790697,0.6173913043478261,0.6666666666666666
0.1,3,50,15,3,0.6,1,0.608433734939759,0.6526315789473685,0.6051136363636364,0.6140602582496413,0.6595092024539877
0.1,3,50,15,3,0.8,1,0.5961251862891207,0.6445783132530121,0.6042553191489362,0.615606936416185,0.6636085626911316
