param_classifier__depth,param_classifier__l2_leaf_reg,param_classifier__learning_rate,param_classifier__n_estimators,param_classifier__random_strength,param_classifier__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
7,1,0.05,50,1,0.6,0.6048632218844985,0.6574923547400612,0.6079295154185022,0.6167400881057269,0.6530612244897959
7,1,0.05,50,1,0.8,0.5943536404160475,0.6514459665144596,0.6005917159763313,0.6167400881057269,0.6594090202177294
7,1,0.05,50,5,0.4,0.6142433234421365,0.6587183308494784,0.593974175035868,0.6303724928366762,0.636085626911315
7,1,0.05,50,5,0.6,0.6092124814264487,0.6465256797583081,0.5959302325581395,0.6363636363636364,0.6424242424242425
7,1,0.05,50,5,0.8,0.6101190476190477,0.6475903614457831,0.6002886002886003,0.6342182890855457,0.6482334869431644
7,1,0.05,100,1,0.4,0.6108527131782946,0.665625,0.6149253731343284,0.6133333333333333,0.6519685039370079
7,1,0.05,100,1,0.6,0.6,0.6499215070643642,0.6024096385542169,0.6214177978883861,0.6549520766773163
7,1,0.05,100,1,0.8,0.6058732612055642,0.6656298600311042,0.6114457831325302,0.6172465960665658,0.6519685039370079
7,1,0.05,100,5,0.4,0.6158536585365854,0.6594427244582043,0.5961820851688693,0.6187683284457478,0.6501547987616099
7,1,0.05,100,5,0.6,0.6042944785276073,0.6543778801843319,0.5946745562130178,0.6306569343065693,0.6625
7,1,0.05,100,5,0.8,0.6042944785276073,0.654320987654321,0.6041055718475073,0.6181277860326895,0.6500777604976672
7,1,0.05,200,1,0.4,0.6166394779771615,0.6527331189710611,0.600924499229584,0.6175115207373272,0.6709470304975923
7,1,0.05,200,1,0.6,0.5964343598055105,0.6568627450980392,0.6003062787136294,0.6153846153846154,0.6601307189542484
7,1,0.05,200,1,0.8,0.5947712418300654,0.6612641815235009,0.6006191950464397,0.6044303797468354,0.6623376623376623
7,1,0.05,200,5,0.4,0.6092307692307692,0.6416275430359938,0.6056971514242878,0.6208955223880597,0.6507177033492823
7,1,0.05,200,5,0.6,0.6105919003115264,0.6572327044025157,0.5972850678733032,0.6174698795180723,0.6656151419558359
7,1,0.05,200,5,0.8,0.6129541864139021,0.6550632911392406,0.6006006006006006,0.6075187969924812,0.6551181102362205
7,1,0.05,300,1,0.4,0.6133333333333333,0.6390728476821192,0.6037735849056604,0.6126984126984127,0.6688741721854304
7,1,0.05,300,1,0.6,0.5956738768718802,0.6555183946488294,0.6031746031746031,0.6051779935275081,0.6566666666666666
7,1,0.05,300,1,0.8,0.5915966386554622,0.6564102564102564,0.6019108280254777,0.5967213114754099,0.652317880794702
7,1,0.05,300,5,0.4,0.6061588330632091,0.6450567260940032,0.5915492957746479,0.6222910216718266,0.6612641815235009
7,1,0.05,300,5,0.6,0.6199021207177814,0.6523887973640856,0.5962732919254659,0.6105919003115264,0.656957928802589
7,1,0.05,300,5,0.8,0.6029654036243822,0.6526655896607432,0.5993788819875776,0.6125,0.6514657980456026
7,1,0.1,50,1,0.4,0.593607305936073,0.6460587326120556,0.5933734939759037,0.6126126126126126,0.660347551342812
7,1,0.1,50,1,0.6,0.6037735849056604,0.6398763523956723,0.6229508196721312,0.6306306306306306,0.6456692913385826
7,1,0.1,50,1,0.8,0.6065318818040435,0.648062015503876,0.6093514328808446,0.6123680241327301,0.6500777604976672
7,1,0.1,50,5,0.4,0.6029850746268657,0.655436447166922,0.5946745562130178,0.6349206349206349,0.6533742331288344
7,1,0.1,50,5,0.6,0.603030303030303,0.6481481481481481,0.6008836524300442,0.6253602305475504,0.6461538461538462
7,1,0.1,50,5,0.8,0.6139534883720931,0.6553323029366306,0.6097201767304861,0.6171761280931587,0.639751552795031
7,1,0.1,100,1,0.4,0.6123778501628665,0.6464968152866242,0.5993690851735016,0.5969230769230769,0.6645669291338583
7,1,0.1,100,1,0.6,0.5974025974025974,0.6525974025974026,0.621875,0.6069182389937107,0.6579804560260586
7,1,0.1,100,1,0.8,0.5953947368421053,0.6429725363489499,0.5956112852664577,0.6194144838212635,0.6526655896607432
7,1,0.1,100,5,0.4,0.5891472868217055,0.6594427244582043,0.6081694402420574,0.6307922272047832,0.658307210031348
7,1,0.1,100,5,0.6,0.60062893081761,0.6471494607087828,0.5937031484257871,0.624813153961136,0.6521060842433697
7,1,0.1,100,5,0.8,0.6139240506329114,0.6573208722741433,0.6109422492401215,0.6151560178306092,0.6624203821656051
7,1,0.1,200,1,0.4,0.5916955017301038,0.62751677852349,0.5911330049261084,0.589018302828619,0.6533333333333333
7,1,0.1,200,1,0.6,0.6044905008635578,0.649746192893401,0.6156405990016639,0.5956738768718802,0.6354515050167224
7,1,0.1,200,1,0.8,0.6038394415357766,0.6262975778546713,0.6032786885245902,0.6053511705685619,0.6296296296296297
7,1,0.1,200,5,0.4,0.5903814262023217,0.6556836902800659,0.6053882725832013,0.6,0.6535303776683087
7,1,0.1,200,5,0.6,0.6043405676126878,0.6430976430976431,0.6016,0.5903225806451613,0.6600331674958541
7,1,0.1,200,5,0.8,0.6146010186757216,0.6484641638225256,0.5967741935483871,0.5952,0.6577181208053692
7,1,0.1,300,1,0.4,0.5918003565062389,0.6068965517241379,0.5959595959595959,0.5794066317626527,0.6437177280550774
7,1,0.1,300,1,0.6,0.5935251798561151,0.6325088339222615,0.6104553119730185,0.5738831615120275,0.6135181975736569
7,1,0.1,300,1,0.8,0.599640933572711,0.6270270270270271,0.6061643835616438,0.5813148788927336,0.6204506065857885
7,1,0.1,300,5,0.4,0.5920826161790017,0.6422338568935427,0.5980066445182725,0.5953177257525084,0.6437177280550774
7,1,0.1,300,5,0.6,0.6056338028169014,0.637478108581436,0.5953177257525084,0.5801011804384486,0.6338983050847458
7,1,0.1,300,5,0.8,0.6129032258064516,0.6252220248667851,0.5923460898502496,0.6,0.6330434782608696
7,3,0.01,50,1,0.4,0.6014388489208633,0.6358208955223881,0.5907172995780591,0.6230440967283073,0.6389301634472511
7,3,0.01,50,1,0.6,0.5965417867435159,0.6378539493293591,0.5929078014184397,0.6210826210826211,0.6406015037593985
7,3,0.01,50,1,0.8,0.6049204052098408,0.6356821589205397,0.5920679886685553,0.6203966005665722,0.6466165413533834
7,3,0.01,50,5,0.4,0.5905848787446505,0.6388489208633094,0.5918653576437588,0.6216596343178622,0.6325036603221084
7,3,0.01,50,5,0.6,0.592274678111588,0.6405797101449275,0.5865921787709497,0.6113416320885201,0.627906976744186
7,3,0.01,50,5,0.8,0.5917496443812233,0.6455331412103746,0.5861111111111111,0.6104972375690608,0.6306569343065693
7,3,0.01,100,1,0.4,0.6026200873362445,0.6455505279034691,0.5962910128388017,0.6226685796269728,0.6465256797583081
7,3,0.01,100,1,0.6,0.5979680696661829,0.6438152011922503,0.5977011494252874,0.6255380200860832,0.6465256797583081
7,3,0.01,100,1,0.8,0.6020260492040521,0.6497005988023952,0.5982658959537572,0.6230440967283073,0.649546827794562
7,3,0.01,100,5,0.4,0.5979680696661829,0.6403508771929824,0.5918653576437588,0.6251768033946252,0.6334310850439883
7,3,0.01,100,5,0.6,0.6002886002886003,0.6421207658321061,0.5902097902097903,0.6225352112676056,0.6331360946745562
7,3,0.01,100,5,0.8,0.5928057553956835,0.638109305760709,0.5893854748603352,0.6190476190476191,0.6342182890855457
7,3,0.01,200,1,0.4,0.6071428571428571,0.6575342465753424,0.5994236311239193,0.6280752532561505,0.6523736600306279
7,3,0.01,200,1,0.6,0.600297176820208,0.6575342465753424,0.5953757225433526,0.625,0.6512345679012346
7,3,0.01,200,1,0.8,0.6083086053412463,0.6575342465753424,0.6026200873362445,0.6215827338129496,0.6479750778816199
7,3,0.01,200,5,0.4,0.6044444444444445,0.6458333333333334,0.5909090909090909,0.6285714285714286,0.6388059701492538
7,3,0.01,200,5,0.6,0.6085672082717873,0.6466165413533834,0.5920679886685553,0.6312769010043041,0.637593984962406
7,3,0.01,200,5,0.8,0.606508875739645,0.6446776611694153,0.5905848787446505,0.6269503546099291,0.6425339366515838
7,3,0.01,300,1,0.4,0.6036036036036037,0.6574500768049155,0.5979680696661829,0.6215022091310751,0.6511627906976745
7,3,0.01,300,1,0.6,0.6093514328808446,0.6615384615384615,0.5967976710334789,0.6261127596439169,0.6552262090483619
7,3,0.01,300,1,0.8,0.6033182503770739,0.6534954407294833,0.6081871345029239,0.6233382570162481,0.6520376175548589
7,3,0.01,300,5,0.4,0.6092124814264487,0.6494688922610015,0.5936599423631124,0.6289855072463768,0.6402439024390244
7,3,0.01,300,5,0.6,0.6096096096096096,0.6564885496183206,0.5911047345767575,0.6215827338129496,0.6442748091603053
7,3,0.01,300,5,0.8,0.6101190476190477,0.649546827794562,0.590778097982709,0.6291486291486291,0.6452599388379205
7,3,0.05,50,1,0.4,0.6032689450222882,0.6574074074074074,0.5956834532374101,0.6242774566473989,0.6523076923076923
7,3,0.05,50,1,0.6,0.6156156156156156,0.6574923547400612,0.6034985422740525,0.6229985443959243,0.6551724137931034
7,3,0.05,50,1,0.8,0.6119402985074627,0.6459627329192547,0.6067746686303387,0.623718887262079,0.65
7,3,0.05,50,5,0.4,0.6103703703703703,0.6423135464231354,0.6031746031746031,0.6328011611030478,0.6413373860182371
7,3,0.05,50,5,0.6,0.6029850746268657,0.6504559270516718,0.5971014492753624,0.6325036603221084,0.6403641881638846
7,3,0.05,50,5,0.8,0.6079295154185022,0.6424242424242425,0.6014388489208633,0.6273381294964029,0.6452599388379205
7,3,0.05,100,1,0.4,0.6042944785276073,0.6540880503144654,0.6005830903790087,0.6174298375184638,0.6572769953051644
7,3,0.05,100,1,0.6,0.6052227342549923,0.6656200941915228,0.606508875739645,0.6126126126126126,0.6489859594383776
7,3,0.05,100,1,0.8,0.6089644513137558,0.647887323943662,0.6035502958579881,0.6179104477611941,0.6593059936908517
7,3,0.05,100,5,0.4,0.6027397260273972,0.6604651162790698,0.5991189427312775,0.6268221574344023,0.6511627906976745
7,3,0.05,100,5,0.6,0.6054216867469879,0.6635802469135802,0.5991189427312775,0.620384047267356,0.6490683229813664
7,3,0.05,100,5,0.8,0.608433734939759,0.6512345679012346,0.6,0.6090775988286969,0.6499215070643642
7,3,0.05,200,1,0.4,0.6156299840510366,0.6634768740031898,0.5920245398773006,0.6076335877862595,0.6559485530546624
7,3,0.05,200,1,0.6,0.6134185303514377,0.645367412140575,0.601823708206687,0.6153846153846154,0.6507177033492823
7,3,0.05,200,1,0.8,0.6006493506493507,0.6579804560260586,0.599388379204893,0.6104294478527608,0.6559485530546624
7,3,0.05,200,5,0.4,0.61198738170347,0.6551181102362205,0.6081694402420574,0.6246246246246246,0.6550079491255962
7,3,0.05,200,5,0.6,0.6122448979591837,0.660347551342812,0.6036036036036037,0.6137724550898204,0.6613924050632911
7,3,0.05,200,5,0.8,0.6127527216174183,0.6471494607087828,0.5945945945945946,0.6146926536731634,0.6666666666666666
7,3,0.05,300,1,0.4,0.6062602965403624,0.654485049833887,0.5978090766823161,0.6034755134281201,0.6427406199021207
7,3,0.05,300,1,0.6,0.6062602965403624,0.6456953642384106,0.6063492063492063,0.6095238095238096,0.6525285481239804
7,3,0.05,300,1,0.8,0.6006711409395973,0.6622296173044925,0.5962145110410094,0.6099518459069021,0.6535947712418301
7,3,0.05,300,5,0.4,0.6019417475728155,0.6557377049180327,0.5984732824427481,0.6191950464396285,0.6645264847512039
7,3,0.05,300,5,0.6,0.6183574879227053,0.6503267973856209,0.6071987480438185,0.6149068322981367,0.6581059390048154
7,3,0.05,300,5,0.8,0.6129032258064516,0.656957928802589,0.5914634146341463,0.6118012422360248,0.6677524429967426
7,3,0.1,50,1,0.4,0.5950155763239875,0.6530612244897959,0.6110283159463488,0.6130952380952381,0.6499215070643642
7,3,0.1,50,1,0.6,0.6018808777429467,0.654320987654321,0.6130952380952381,0.6215022091310751,0.6464
7,3,0.1,50,1,0.8,0.6121212121212121,0.6540880503144654,0.61698956780924,0.6062407132243685,0.6551181102362205
7,3,0.1,50,5,0.4,0.5997001499250375,0.648729446935725,0.5884057971014492,0.6149341142020498,0.6531881804043546
7,3,0.1,50,5,0.6,0.6116941529235382,0.6513056835637481,0.5982404692082112,0.6147058823529412,0.6402439024390244
7,3,0.1,50,5,0.8,0.6139817629179332,0.6474164133738601,0.6047197640117994,0.6138032305433186,0.6490683229813664
7,3,0.1,100,1,0.4,0.6067415730337079,0.6537842190016103,0.6052227342549923,0.6097560975609756,0.65814696485623
7,3,0.1,100,1,0.6,0.6091205211726385,0.6561514195583596,0.6052227342549923,0.6153846153846154,0.6486486486486487
7,3,0.1,100,1,0.8,0.6070287539936102,0.6484751203852327,0.6170542635658914,0.6153846153846154,0.6698717948717948
7,3,0.1,100,5,0.4,0.6012269938650306,0.652241112828439,0.5967016491754122,0.6081694402420574,0.6551724137931034
7,3,0.1,100,5,0.6,0.6003110419906688,0.6393700787401575,0.6038291605301914,0.6112759643916914,0.6551724137931034
7,3,0.1,100,5,0.8,0.6175548589341693,0.6469673405909798,0.5948406676783005,0.6167664670658682,0.6613924050632911
7,3,0.1,200,1,0.4,0.6104553119730185,0.6476510067114094,0.6266233766233766,0.591869918699187,0.6532663316582915
7,3,0.1,200,1,0.6,0.5993265993265994,0.6444073455759599,0.6156299840510366,0.5963756177924218,0.6410684474123539
7,3,0.1,200,1,0.8,0.6030664395229983,0.6452702702702703,0.6079734219269103,0.6085526315789473,0.6510067114093959
7,3,0.1,200,5,0.4,0.6033333333333334,0.6533996683250415,0.5893416927899686,0.6106623586429726,0.6590909090909091
7,3,0.1,200,5,0.6,0.6023294509151415,0.6533996683250415,0.589540412044374,0.5993485342019544,0.6601626016260163
7,3,0.1,200,5,0.8,0.6016806722689075,0.6432160804020101,0.5990338164251208,0.6050955414012739,0.6502463054187192
7,3,0.1,300,1,0.4,0.6020761245674741,0.6413793103448275,0.6146179401993356,0.5858585858585859,0.6518771331058021
7,3,0.1,300,1,0.6,0.6042402826855123,0.6332179930795848,0.6052631578947368,0.6057529610829103,0.6346483704974271
7,3,0.1,300,1,0.8,0.5950704225352113,0.6363636363636364,0.597623089983022,0.5952380952380952,0.6379310344827587
7,3,0.1,300,5,0.4,0.6031195840554593,0.6303236797274276,0.5893719806763285,0.6,0.6305084745762712
7,3,0.1,300,5,0.6,0.596252129471891,0.6323024054982818,0.5990016638935108,0.5908319185059423,0.6378737541528239
7,3,0.1,300,5,0.8,0.5951557093425606,0.6295652173913043,0.5956006768189509,0.6033333333333334,0.6379310344827587
7,7,0.01,50,1,0.4,0.6020260492040521,0.6359583952451708,0.59375,0.623229461756374,0.6408345752608048
7,7,0.01,50,1,0.6,0.6005830903790087,0.6388059701492538,0.5879043600562588,0.6210826210826211,0.6425339366515838
7,7,0.01,50,1,0.8,0.6026200873362445,0.6355421686746988,0.594059405940594,0.6191155492154066,0.641566265060241
7,7,0.01,50,5,0.4,0.5965417867435159,0.6450662739322534,0.5918653576437588,0.6186440677966102,0.6358208955223881
7,7,0.01,50,5,0.6,0.5880681818181818,0.638728323699422,0.5902097902097903,0.6181818181818182,0.6298984034833092
7,7,0.01,50,5,0.8,0.5914285714285714,0.6404657933042213,0.5852981969486823,0.6183844011142061,0.6262626262626263
7,7,0.01,100,1,0.4,0.6008708272859217,0.6446776611694153,0.5991440798858774,0.6221590909090909,0.6465256797583081
7,7,0.01,100,1,0.6,0.6046511627906976,0.6416791604197901,0.5962910128388017,0.62,0.6484018264840182
7,7,0.01,100,1,0.8,0.6043795620437956,0.6457399103139013,0.6005747126436781,0.623229461756374,0.6466165413533834
7,7,0.01,100,5,0.4,0.5953757225433526,0.6440177252584933,0.5971428571428572,0.6188466947960619,0.6350148367952523
7,7,0.01,100,5,0.6,0.5945165945165946,0.6441176470588236,0.5912305516265912,0.6190476190476191,0.6304985337243402
7,7,0.01,100,5,0.8,0.5979680696661829,0.6451612903225806,0.5915492957746479,0.6192468619246861,0.6407185628742516
7,7,0.01,200,1,0.4,0.6047197640117994,0.6534954407294833,0.6002886002886003,0.6191860465116279,0.6391437308868502
7,7,0.01,200,1,0.6,0.6083086053412463,0.6595744680851063,0.5991316931982634,0.6213872832369942,0.6401225114854517
7,7,0.01,200,1,0.8,0.6023738872403561,0.6575757575757576,0.5997088791848617,0.6262626262626263,0.6481481481481481
7,7,0.01,200,5,0.4,0.6044444444444445,0.6476761619190404,0.5948275862068966,0.6273381294964029,0.6345864661654136
7,7,0.01,200,5,0.6,0.611764705882353,0.6457399103139013,0.5914285714285714,0.6296296296296297,0.6378539493293591
7,7,0.01,200,5,0.8,0.6056129985228951,0.649546827794562,0.5925925925925926,0.6294706723891274,0.6425339366515838
7,7,0.01,300,1,0.4,0.612184249628529,0.6625766871165644,0.6043795620437956,0.6235294117647059,0.6479750778816199
7,7,0.01,300,1,0.6,0.6020864381520119,0.650381679389313,0.6014598540145986,0.6248175182481752,0.6541471048513302
7,7,0.01,300,1,0.8,0.6119402985074627,0.6554878048780488,0.6008836524300442,0.6251851851851852,0.6542056074766355
7,7,0.01,300,5,0.4,0.6112759643916914,0.6554878048780488,0.5979680696661829,0.630057803468208,0.6432926829268293
7,7,0.01,300,5,0.6,0.6119402985074627,0.6494688922610015,0.5924855491329479,0.6280752532561505,0.6484018264840182
7,7,0.01,300,5,0.8,0.6119402985074627,0.6555386949924128,0.5962373371924746,0.6248175182481752,0.6432926829268293
7,7,0.05,50,1,0.4,0.6035502958579881,0.654490106544901,0.6,0.6202898550724638,0.647239263803681
7,7,0.05,50,1,0.6,0.6058823529411764,0.6524390243902439,0.6014598540145986,0.6229985443959243,0.6521060842433697
7,7,0.05,50,1,0.8,0.6032689450222882,0.6563467492260062,0.6126656848306333,0.618978102189781,0.6531881804043546
7,7,0.05,50,5,0.4,0.6080476900149031,0.6545454545454545,0.5882352941176471,0.6271676300578035,0.649390243902439
7,7,0.05,50,5,0.6,0.6128550074738416,0.6507462686567164,0.5948275862068966,0.6206896551724138,0.6334841628959276
7,7,0.05,50,5,0.8,0.6056129985228951,0.649390243902439,0.5948275862068966,0.6320346320346321,0.6463414634146342
7,7,0.05,100,1,0.4,0.5957446808510638,0.6595092024539877,0.5997045790251108,0.6135693215339233,0.6477093206951027
7,7,0.05,100,1,0.6,0.60882800608828,0.6594427244582043,0.6110283159463488,0.6116941529235382,0.6489859594383776
7,7,0.05,100,1,0.8,0.6089644513137558,0.6512345679012346,0.6106194690265486,0.612184249628529,0.6509433962264151
7,7,0.05,100,5,0.4,0.6033182503770739,0.6595419847328244,0.5942028985507246,0.6209912536443148,0.6523076923076923
7,7,0.05,100,5,0.6,0.6069802731411229,0.6565349544072948,0.6017699115044248,0.6207906295754027,0.6500777604976672
7,7,0.05,100,5,0.8,0.6059701492537314,0.6514459665144596,0.6056129985228951,0.611764705882353,0.6521739130434783
7,7,0.05,200,1,0.4,0.5987261146496815,0.6603174603174603,0.6048632218844985,0.600609756097561,0.657051282051282
7,7,0.05,200,1,0.6,0.6016,0.6486486486486487,0.6055045871559633,0.6094946401225115,0.6656050955414012
7,7,0.05,200,1,0.8,0.618066561014263,0.6698717948717948,0.5891238670694864,0.6077519379844961,0.6613924050632911
7,7,0.05,200,5,0.4,0.6118012422360248,0.6510903426791277,0.6119402985074627,0.6167664670658682,0.6499215070643642
7,7,0.05,200,5,0.6,0.5996908809891809,0.6581875993640699,0.6090909090909091,0.6076696165191741,0.660347551342812
7,7,0.05,200,5,0.8,0.6040061633281972,0.6500777604976672,0.6015037593984962,0.6135338345864662,0.6570972886762361
7,7,0.05,300,1,0.4,0.6058631921824105,0.6579804560260586,0.5891472868217055,0.5974842767295597,0.6492659053833605
7,7,0.05,300,1,0.6,0.6046511627906976,0.6524590163934426,0.6043613707165109,0.6222222222222222,0.6505636070853462
7,7,0.05,300,1,0.8,0.6035889070146819,0.6579804560260586,0.5940902021772939,0.6114649681528662,0.6623586429725363
7,7,0.05,300,5,0.4,0.6126984126984127,0.6558441558441559,0.6021180030257186,0.6156202143950995,0.6487341772151899
7,7,0.05,300,5,0.6,0.5977742448330684,0.6559485530546624,0.5984732824427481,0.6061538461538462,0.6463022508038585
7,7,0.05,300,5,0.8,0.6148969889064976,0.6528,0.6045801526717557,0.6127527216174183,0.6507177033492823
7,7,0.1,50,1,0.4,0.6021180030257186,0.6531881804043546,0.6017699115044248,0.6126656848306333,0.654320987654321
7,7,0.1,50,1,0.6,0.6061538461538462,0.6492307692307693,0.6140089418777943,0.6129032258064516,0.65
7,7,0.1,50,1,0.8,0.6134969325153374,0.6490683229813664,0.5976331360946746,0.6222222222222222,0.6479750778816199
7,7,0.1,50,5,0.4,0.6096096096096096,0.6503067484662577,0.5982404692082112,0.6228070175438597,0.65
7,7,0.1,50,5,0.6,0.6121212121212121,0.6513761467889908,0.6058823529411764,0.6242603550295858,0.656298600311042
7,7,0.1,50,5,0.8,0.6072507552870091,0.6575342465753424,0.5982404692082112,0.6201780415430267,0.6500777604976672
7,7,0.1,100,1,0.4,0.610062893081761,0.659270998415214,0.6051437216338881,0.6040061633281972,0.6538461538461539
7,7,0.1,100,1,0.6,0.6053882725832013,0.6477987421383647,0.6073619631901841,0.5957446808510638,0.6656
7,7,0.1,100,1,0.8,0.618066561014263,0.6634920634920635,0.5957446808510638,0.6151515151515151,0.6561514195583596
7,7,0.1,100,5,0.4,0.6077519379844961,0.6396255850234009,0.603030303030303,0.6233382570162481,0.6624405705229794
7,7,0.1,100,5,0.6,0.6024844720496895,0.6489859594383776,0.5991058122205664,0.6208955223880597,0.6561514195583596
7,7,0.1,100,5,0.8,0.6021505376344086,0.652241112828439,0.6126126126126126,0.631578947368421,0.6551724137931034
7,7,0.1,200,1,0.4,0.6062602965403624,0.6505636070853462,0.5952755905511811,0.6045016077170418,0.6491803278688525
7,7,0.1,200,1,0.6,0.609271523178808,0.6433333333333333,0.6003159557661928,0.6045016077170418,0.667779632721202
7,7,0.1,200,1,0.8,0.6105610561056105,0.6589018302828619,0.5876777251184834,0.6019417475728155,0.652317880794702
7,7,0.1,200,5,0.4,0.600326264274062,0.6484751203852327,0.5987460815047022,0.5981308411214953,0.6419354838709678
7,7,0.1,200,5,0.6,0.5947712418300654,0.6525285481239804,0.6012461059190031,0.6175548589341693,0.644122383252818
7,7,0.1,200,5,0.8,0.5983739837398374,0.6403940886699507,0.5974842767295597,0.5996810207336523,0.6537216828478964
7,7,0.1,300,1,0.4,0.6072041166380789,0.6451612903225806,0.597444089456869,0.592964824120603,0.6466666666666666
7,7,0.1,300,1,0.6,0.6127946127946128,0.6472602739726028,0.6042003231017771,0.5912162162162162,0.6395939086294417
7,7,0.1,300,1,0.8,0.611965811965812,0.636986301369863,0.6016260162601627,0.5922165820642978,0.6438356164383562
7,7,0.1,300,5,0.4,0.5959595959595959,0.6477462437395659,0.5848142164781907,0.6,0.6421404682274248
7,7,0.1,300,5,0.6,0.6020408163265306,0.6404109589041096,0.598705501618123,0.5970149253731343,0.64
7,7,0.1,300,5,0.8,0.5935919055649241,0.6355785837651122,0.6065573770491803,0.5944170771756979,0.6386554621848739
