param_classifier__colsample_bytree,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
1.0,0.05,3,1,300,0.6,0.6108527131782946,0.6614664586583463,0.6008836524300442,0.6149253731343284,0.656298600311042
1.0,0.05,3,1,300,0.8,0.5990639625585024,0.6542635658914728,0.6047197640117994,0.6201780415430267,0.6583850931677019
1.0,0.05,3,1,400,0.4,0.610062893081761,0.6572327044025157,0.5903614457831325,0.5990922844175491,0.6509433962264151
1.0,0.05,3,1,400,0.6,0.6110236220472441,0.6635071090047393,0.6077844311377245,0.6038863976083707,0.6530612244897959
1.0,0.05,3,1,400,0.8,0.5962145110410094,0.658307210031348,0.5925925925925926,0.6080476900149031,0.6519685039370079
1.0,0.05,3,3,100,0.4,0.6027397260273972,0.6515837104072398,0.6071942446043166,0.6198830409356725,0.6646058732612056
1.0,0.05,3,3,100,0.6,0.6069802731411229,0.6526946107784432,0.6017441860465116,0.60932944606414,0.6584234930448223
1.0,0.05,3,3,100,0.8,0.5967016491754122,0.6486486486486487,0.601418439716312,0.6144927536231884,0.6523076923076923
1.0,0.05,3,3,200,0.4,0.6160990712074303,0.650231124807396,0.6106194690265486,0.6184012066365008,0.6738794435857806
1.0,0.05,3,3,200,0.6,0.6139534883720931,0.6524390243902439,0.6067746686303387,0.6174298375184638,0.6523736600306279
1.0,0.05,3,3,200,0.8,0.6118012422360248,0.6503067484662577,0.5965417867435159,0.6217008797653959,0.6574500768049155
1.0,0.05,3,3,300,0.4,0.6115444617784711,0.6531881804043546,0.606508875739645,0.616793893129771,0.652241112828439
1.0,0.05,3,3,300,0.6,0.6053042121684867,0.6521739130434783,0.5997045790251108,0.6094674556213018,0.6594761171032357
1.0,0.05,3,3,300,0.8,0.6069182389937107,0.6542056074766355,0.5991189427312775,0.616519174041298,0.65625
1.0,0.05,3,3,400,0.4,0.6108527131782946,0.6519685039370079,0.5912518853695324,0.6024096385542169,0.660377358490566
1.0,0.05,3,3,400,0.6,0.609105180533752,0.6582278481012658,0.5967016491754122,0.600896860986547,0.6458658346333853
1.0,0.05,3,3,400,0.8,0.5984251968503937,0.6624803767660911,0.6005917159763313,0.6050670640834576,0.6551181102362205
1.0,0.05,3,5,100,0.4,0.6057838660578386,0.6475903614457831,0.6005747126436781,0.6171761280931587,0.6656346749226006
1.0,0.05,3,5,100,0.6,0.6067073170731707,0.6536731634182908,0.60431654676259,0.6122448979591837,0.6523736600306279
1.0,0.05,3,5,100,0.8,0.5919282511210763,0.6515837104072398,0.5982905982905983,0.622093023255814,0.6574500768049155
1.0,0.05,3,5,200,0.4,0.6141975308641975,0.6512345679012346,0.5956204379562043,0.6110283159463488,0.6645962732919255
1.0,0.05,3,5,200,0.6,0.6120556414219475,0.6635802469135802,0.6070381231671554,0.6115214180206795,0.654320987654321
1.0,0.05,3,5,200,0.8,0.6058732612055642,0.6584992343032159,0.5985611510791367,0.6228070175438597,0.6533742331288344
1.0,0.05,3,5,300,0.4,0.6199376947040498,0.65527950310559,0.5985185185185186,0.6123680241327301,0.6481481481481481
1.0,0.05,3,5,300,0.6,0.60625,0.6552262090483619,0.6029411764705882,0.6083086053412463,0.6583850931677019
1.0,0.05,3,5,300,0.8,0.6034214618973561,0.656298600311042,0.6029411764705882,0.6162962962962963,0.6594090202177294
1.0,0.05,3,5,400,0.4,0.6257861635220126,0.6603174603174603,0.5912518853695324,0.6017964071856288,0.65527950310559
1.0,0.05,3,5,400,0.6,0.6047244094488189,0.6572327044025157,0.5973254086181278,0.6011904761904762,0.6541471048513302
1.0,0.05,3,5,400,0.8,0.6018808777429467,0.6614173228346457,0.6005917159763313,0.6045112781954888,0.6635220125786163
1.0,0.05,5,1,100,0.4,0.6119162640901772,0.6496815286624203,0.6072507552870091,0.6225563909774436,0.6475279106858054
1.0,0.05,5,1,100,0.6,0.6132075471698113,0.6500777604976672,0.6060606060606061,0.6057838660578386,0.6581059390048154
1.0,0.05,5,1,100,0.8,0.608,0.6551181102362205,0.6101190476190477,0.6234567901234568,0.6507936507936508
1.0,0.05,5,1,200,0.4,0.6085526315789473,0.6677524429967426,0.6139534883720931,0.6136724960254372,0.6515397082658023
1.0,0.05,5,1,200,0.6,0.608130081300813,0.6612903225806451,0.6049382716049383,0.610062893081761,0.6384364820846905
1.0,0.05,5,1,200,0.8,0.6125827814569537,0.6655896607431341,0.6105919003115264,0.6212361331220285,0.6459016393442623
1.0,0.05,5,1,300,0.4,0.5990016638935108,0.67,0.6057692307692307,0.6206896551724138,0.6371100164203612
1.0,0.05,5,1,300,0.6,0.5970149253731343,0.6633663366336634,0.5980707395498392,0.6003210272873194,0.6381578947368421
1.0,0.05,5,1,300,0.8,0.5925925925925926,0.6655518394648829,0.5956112852664577,0.6141479099678456,0.6411960132890365
1.0,0.05,5,1,400,0.4,0.6038394415357766,0.6677852348993288,0.5996758508914101,0.6194398682042833,0.6342281879194631
1.0,0.05,5,1,400,0.6,0.5854483925549916,0.6521008403361345,0.5970636215334421,0.5944170771756979,0.6533333333333333
1.0,0.05,5,1,400,0.8,0.5870307167235495,0.6644295302013423,0.6006389776357828,0.6163934426229508,0.6298157453936348
1.0,0.05,5,3,100,0.4,0.6220095693779905,0.6537842190016103,0.6107784431137725,0.6165413533834586,0.6455696202531646
1.0,0.05,5,3,100,0.6,0.6192733017377567,0.653125,0.6045112781954888,0.6104294478527608,0.6602870813397129
1.0,0.05,5,3,100,0.8,0.6124401913875598,0.6521060842433697,0.6102719033232629,0.6179604261796042,0.6540284360189573
1.0,0.05,5,3,200,0.4,0.6088379705400983,0.6556291390728477,0.6012461059190031,0.6103286384976526,0.6472491909385113
1.0,0.05,5,3,200,0.6,0.6067415730337079,0.657051282051282,0.6158631415241057,0.6105919003115264,0.6405228758169934
1.0,0.05,5,3,200,0.8,0.608130081300813,0.6763285024154589,0.6065318818040435,0.6105919003115264,0.6463022508038585
1.0,0.05,5,3,300,0.4,0.6088379705400983,0.6567656765676567,0.6192733017377567,0.6061588330632091,0.6341463414634146
1.0,0.05,5,3,300,0.6,0.6019736842105263,0.6612111292962357,0.6132075471698113,0.6166134185303515,0.6435643564356436
1.0,0.05,5,3,300,0.8,0.6039603960396039,0.6732348111658456,0.5990491283676703,0.6104928457869634,0.640650406504065
1.0,0.05,5,3,400,0.4,0.6016806722689075,0.67003367003367,0.6067415730337079,0.6084142394822006,0.626465661641541
1.0,0.05,5,3,400,0.6,0.5915966386554622,0.6532663316582915,0.6035313001605136,0.6161290322580645,0.6390728476821192
1.0,0.05,5,3,400,0.8,0.6023688663282571,0.6622296173044925,0.6048,0.6113821138211382,0.6347107438016529
1.0,0.05,5,5,100,0.4,0.6178343949044586,0.6613924050632911,0.6014814814814815,0.6071428571428571,0.6499215070643642
1.0,0.05,5,5,100,0.6,0.6156299840510366,0.65625,0.6047904191616766,0.6179604261796042,0.653968253968254
1.0,0.05,5,5,100,0.8,0.6053882725832013,0.6562009419152276,0.6059701492537314,0.6189024390243902,0.6539074960127592
1.0,0.05,5,5,200,0.4,0.5954692556634305,0.6600985221674877,0.6082949308755761,0.6214511041009464,0.6581059390048154
1.0,0.05,5,5,200,0.6,0.6151368760064412,0.6710097719869706,0.6182380216383307,0.6040688575899843,0.6504854368932039
1.0,0.05,5,5,200,0.8,0.6042003231017771,0.6730769230769231,0.6040061633281972,0.60625,0.6443381180223285
1.0,0.05,5,5,300,0.4,0.5951219512195122,0.6600660066006601,0.6034214618973561,0.6126984126984127,0.6366559485530546
1.0,0.05,5,5,300,0.6,0.6006389776357828,0.66996699669967,0.6118012422360248,0.6038338658146964,0.6416938110749185
1.0,0.05,5,5,300,0.8,0.6045751633986928,0.6818181818181818,0.6047244094488189,0.6,0.6310679611650486
1.0,0.05,5,5,400,0.4,0.6020066889632107,0.6621848739495798,0.5933014354066986,0.6161290322580645,0.636215334420881
1.0,0.05,5,5,400,0.6,0.6052631578947368,0.667779632721202,0.6124401913875598,0.6019108280254777,0.6436781609195402
1.0,0.05,5,5,400,0.8,0.6026490066225165,0.6743801652892562,0.6067415730337079,0.6111111111111112,0.630718954248366
1.0,0.05,7,1,100,0.4,0.6132879045996593,0.6644182124789207,0.6254071661237784,0.6188925081433225,0.6469622331691297
1.0,0.05,7,1,100,0.6,0.6174496644295302,0.6611295681063123,0.6178343949044586,0.6151368760064412,0.6444073455759599
1.0,0.05,7,1,100,0.8,0.6033333333333334,0.6500829187396352,0.6104928457869634,0.6151368760064412,0.6368159203980099
1.0,0.05,7,1,200,0.4,0.6010544815465729,0.658578856152513,0.6216216216216216,0.6101694915254238,0.6429780033840947
1.0,0.05,7,1,200,0.6,0.6010362694300518,0.6473594548551959,0.6009852216748769,0.5843071786310517,0.6495726495726496
1.0,0.05,7,1,200,0.8,0.5989492119089317,0.6470588235294118,0.6120401337792643,0.5986622073578596,0.6362098138747885
1.0,0.05,7,1,300,0.4,0.5899280575539568,0.6417112299465241,0.6190476190476191,0.6070175438596491,0.6366782006920415
1.0,0.05,7,1,300,0.6,0.6,0.6267605633802817,0.6109215017064846,0.5831903945111492,0.6328671328671329
1.0,0.05,7,1,300,0.8,0.5750452079566004,0.6312056737588653,0.610051993067591,0.5896551724137931,0.6219081272084805
1.0,0.05,7,1,400,0.4,0.5897435897435898,0.6114180478821363,0.6135181975736569,0.5901060070671378,0.6325088339222615
1.0,0.05,7,1,400,0.6,0.5767097966728281,0.629695885509839,0.6132404181184669,0.564373897707231,0.6187050359712231
1.0,0.05,7,1,400,0.8,0.5656192236598891,0.6290909090909091,0.6199649737302977,0.5843478260869566,0.6137184115523465
1.0,0.05,7,3,100,0.4,0.6056572379367721,0.6589785831960461,0.6225806451612903,0.6302250803858521,0.6459016393442623
1.0,0.05,7,3,100,0.6,0.6076794657762938,0.6546644844517185,0.5965463108320251,0.6134585289514867,0.6513911620294599
1.0,0.05,7,3,100,0.8,0.6105610561056105,0.6525285481239804,0.6220095693779905,0.6156299840510366,0.6293245469522241
1.0,0.05,7,3,200,0.4,0.5958904109589042,0.6551724137931034,0.6146179401993356,0.631404958677686,0.6432160804020101
1.0,0.05,7,3,200,0.6,0.5969125214408233,0.6565143824027073,0.5935483870967742,0.5907590759075908,0.6452702702702703
1.0,0.05,7,3,200,0.8,0.6106346483704974,0.66,0.6098360655737705,0.6108374384236454,0.6281833616298812
1.0,0.05,7,3,300,0.4,0.5886402753872634,0.6424870466321243,0.603648424543947,0.6112054329371817,0.6188034188034188
1.0,0.05,7,3,300,0.6,0.5868055555555556,0.6301369863013698,0.6181818181818182,0.5858585858585859,0.6470588235294118
1.0,0.05,7,3,300,0.8,0.5861456483126111,0.6483704974271012,0.6153846153846154,0.5864406779661017,0.6228373702422145
1.0,0.05,7,3,400,0.4,0.5949820788530465,0.6350877192982456,0.6076794657762938,0.5996592844974447,0.6199649737302977
1.0,0.05,7,3,400,0.6,0.5729537366548043,0.6308492201039861,0.6239460370994941,0.5738539898132428,0.6411149825783972
1.0,0.05,7,3,400,0.8,0.588021778584392,0.6365217391304347,0.6138279932546374,0.5763888888888888,0.6300884955752213
1.0,0.05,7,5,100,0.4,0.6009852216748769,0.6611842105263158,0.6112852664576802,0.6043613707165109,0.6612377850162866
1.0,0.05,7,5,100,0.6,0.6115702479338843,0.6601941747572816,0.608424336973479,0.6112852664576802,0.6515397082658023
1.0,0.05,7,5,100,0.8,0.6020066889632107,0.6677740863787376,0.618066561014263,0.624405705229794,0.6348684210526315
1.0,0.05,7,5,200,0.4,0.587248322147651,0.6632996632996633,0.6126418152350082,0.6029654036243822,0.6555183946488294
1.0,0.05,7,5,200,0.6,0.603648424543947,0.6555183946488294,0.6089743589743589,0.5958132045088567,0.6413223140495867
1.0,0.05,7,5,200,0.8,0.6081081081081081,0.6722689075630253,0.5993589743589743,0.6133768352365416,0.6343906510851419
1.0,0.05,7,5,300,0.4,0.5868465430016864,0.6598984771573604,0.6123128119800333,0.6069651741293532,0.6408094435075885
1.0,0.05,7,5,300,0.6,0.6054421768707483,0.6438356164383562,0.6156405990016639,0.5963756177924218,0.6179966044142614
1.0,0.05,7,5,300,0.8,0.5933682373472949,0.657487091222031,0.6046511627906976,0.6026936026936027,0.6231155778894473
1.0,0.05,7,5,400,0.4,0.5920826161790017,0.6539792387543253,0.6125211505922166,0.6047297297297297,0.6312178387650086
1.0,0.05,7,5,400,0.6,0.6031195840554593,0.6304728546409807,0.6094276094276094,0.5902192242833052,0.6137931034482759
1.0,0.05,7,5,400,0.8,0.5901060070671378,0.6409807355516638,0.6135986733001658,0.5942275042444821,0.6241379310344828
1.0,0.1,3,1,100,0.4,0.6105919003115264,0.6594090202177294,0.6068759342301944,0.6156111929307806,0.6604651162790698
1.0,0.1,3,1,100,0.6,0.6128048780487805,0.6492307692307693,0.6061493411420205,0.6005830903790087,0.6584234930448223
1.0,0.1,3,1,100,0.8,0.5978428351309707,0.647239263803681,0.6086956521739131,0.6144756277695717,0.6615146831530139
1.0,0.1,3,1,200,0.4,0.6034755134281201,0.6496815286624203,0.6093514328808446,0.5967016491754122,0.6519685039370079
1.0,0.1,3,1,200,0.6,0.6177847113884556,0.6666666666666666,0.6020864381520119,0.5988023952095808,0.6594427244582043
1.0,0.1,3,1,200,0.8,0.6056782334384858,0.659375,0.6026986506746627,0.6015037593984962,0.64576802507837
1.0,0.1,3,1,300,0.4,0.6016,0.6496815286624203,0.6146788990825688,0.5948406676783005,0.6455696202531646
1.0,0.1,3,1,300,0.6,0.6028257456828885,0.6548387096774193,0.6009104704097117,0.5945121951219512,0.6624605678233438
1.0,0.1,3,1,300,0.8,0.5962145110410094,0.6645264847512039,0.5915915915915916,0.5950920245398773,0.65
1.0,0.1,3,1,400,0.4,0.6029173419773096,0.6547811993517018,0.6052227342549923,0.599388379204893,0.6559485530546624
1.0,0.1,3,1,400,0.6,0.6129541864139021,0.6504065040650406,0.6033690658499234,0.5962732919254659,0.6507177033492823
1.0,0.1,3,1,400,0.8,0.5897435897435898,0.6505636070853462,0.5969230769230769,0.5925925925925926,0.6357827476038339
1.0,0.1,3,3,100,0.4,0.613251155624037,0.6542635658914728,0.6092124814264487,0.6179104477611941,0.6533742331288344
1.0,0.1,3,3,100,0.6,0.6116207951070336,0.6459627329192547,0.6046511627906976,0.6081871345029239,0.6707882534775889
1.0,0.1,3,3,100,0.8,0.6108527131782946,0.6493108728943339,0.6037735849056604,0.6174298375184638,0.6635514018691588
1.0,0.1,3,3,200,0.4,0.6034214618973561,0.6677215189873418,0.6038863976083707,0.5996955859969558,0.6490683229813664
1.0,0.1,3,3,200,0.6,0.6146645865834633,0.6518987341772152,0.5982404692082112,0.5937031484257871,0.6677067082683308
1.0,0.1,3,3,200,0.8,0.6088328075709779,0.6604938271604939,0.5925925925925926,0.6066066066066066,0.64375
1.0,0.1,3,3,300,0.4,0.6021840873634945,0.6613672496025437,0.6151515151515151,0.6015503875968993,0.640746500777605
1.0,0.1,3,3,300,0.6,0.6066350710900474,0.6528662420382165,0.6042296072507553,0.600924499229584,0.6562009419152276
1.0,0.1,3,3,300,0.8,0.5968253968253968,0.6624203821656051,0.5937031484257871,0.6012269938650306,0.6403785488958991
1.0,0.1,3,3,400,0.4,0.6034755134281201,0.6699029126213593,0.6094946401225115,0.6024844720496895,0.6487341772151899
1.0,0.1,3,3,400,0.6,0.6075949367088608,0.6506410256410257,0.6003062787136294,0.6006191950464397,0.6465927099841522
1.0,0.1,3,3,400,0.8,0.5945072697899838,0.6497622820919176,0.5963302752293578,0.5864197530864198,0.6299212598425197
1.0,0.1,3,5,100,0.4,0.6082949308755761,0.6513761467889908,0.5982142857142857,0.6185567010309279,0.6573643410852713
1.0,0.1,3,5,100,0.6,0.6097560975609756,0.6585365853658537,0.6088235294117647,0.6106194690265486,0.6584615384615384
1.0,0.1,3,5,100,0.8,0.6061538461538462,0.6453576864535768,0.6095791001451378,0.6185567010309279,0.6594761171032357
1.0,0.1,3,5,200,0.4,0.5940902021772939,0.653968253968254,0.5967016491754122,0.6033182503770739,0.6436420722135008
1.0,0.1,3,5,200,0.6,0.6191950464396285,0.660347551342812,0.6047904191616766,0.5981873111782477,0.6614664586583463
1.0,0.1,3,5,200,0.8,0.60625,0.6625194401244168,0.5907046476761619,0.6184012066365008,0.6541471048513302
1.0,0.1,3,5,300,0.4,0.6043613707165109,0.6601941747572816,0.6021180030257186,0.596875,0.6426332288401254
1.0,0.1,3,5,300,0.6,0.6075949367088608,0.6624605678233438,0.6100151745068285,0.5927051671732523,0.6520376175548589
1.0,0.1,3,5,300,0.8,0.593996840442338,0.6614664586583463,0.5927051671732523,0.6021505376344086,0.6424050632911392
1.0,0.1,3,5,400,0.4,0.5993589743589743,0.6612111292962357,0.6073619631901841,0.600924499229584,0.6540284360189573
1.0,0.1,3,5,400,0.6,0.6085578446909667,0.6539074960127592,0.6040061633281972,0.5941807044410413,0.6436420722135008
1.0,0.1,3,5,400,0.8,0.5952,0.6530612244897959,0.6021180030257186,0.5987654320987654,0.6485623003194888
1.0,0.1,5,1,100,0.4,0.6055646481178396,0.6535303776683087,0.6172839506172839,0.6040688575899843,0.6461038961038961
1.0,0.1,5,1,100,0.6,0.6013071895424836,0.6645161290322581,0.6056782334384858,0.6040688575899843,0.6472491909385113
1.0,0.1,5,1,100,0.8,0.5973597359735974,0.6634460547504025,0.6125,0.6141975308641975,0.6525285481239804
1.0,0.1,5,1,200,0.4,0.5952380952380952,0.6483704974271012,0.6061588330632091,0.5963756177924218,0.6531302876480541
1.0,0.1,5,1,200,0.6,0.5862068965517241,0.6589403973509934,0.6193548387096774,0.5897858319604613,0.6382978723404256
1.0,0.1,5,1,200,0.8,0.596252129471891,0.6599664991624791,0.593900481540931,0.5963756177924218,0.6352941176470588
1.0,0.1,5,1,300,0.4,0.5758620689655173,0.624561403508772,0.6086956521739131,0.5966101694915255,0.6239168110918544
1.0,0.1,5,1,300,0.6,0.5923344947735192,0.6426116838487973,0.6055646481178396,0.5805369127516778,0.6146010186757216
1.0,0.1,5,1,300,0.8,0.5754884547069272,0.6506024096385542,0.5917355371900826,0.5933333333333334,0.6185567010309279
1.0,0.1,5,1,400,0.4,0.5704099821746881,0.6205673758865248,0.6006825938566553,0.5798611111111112,0.6153846153846154
1.0,0.1,5,1,400,0.6,0.5811051693404634,0.6175438596491228,0.6076794657762938,0.5831903945111492,0.5975820379965457
1.0,0.1,5,1,400,0.8,0.5709090909090909,0.6302816901408451,0.6094276094276094,0.5836177474402731,0.6159292035398231
1.0,0.1,5,3,100,0.4,0.6163934426229508,0.656957928802589,0.6198473282442748,0.6175548589341693,0.6666666666666666
1.0,0.1,5,3,100,0.6,0.6191247974068071,0.6645056726094003,0.6092307692307692,0.6065318818040435,0.639871382636656
1.0,0.1,5,3,100,0.8,0.6119162640901772,0.6656050955414012,0.6130030959752322,0.6213292117465224,0.6546052631578947
1.0,0.1,5,3,200,0.4,0.5898305084745763,0.6609294320137694,0.617363344051447,0.5971107544141252,0.6478405315614618
1.0,0.1,5,3,200,0.6,0.6066666666666667,0.6589403973509934,0.6114649681528662,0.6012861736334405,0.6341463414634146
1.0,0.1,5,3,200,0.8,0.5996649916247906,0.6655683690280065,0.610223642172524,0.6029173419773096,0.6410684474123539
1.0,0.1,5,3,300,0.4,0.5951557093425606,0.6493055555555556,0.6068515497553018,0.5909849749582637,0.6331658291457286
1.0,0.1,5,3,300,0.6,0.5918367346938775,0.6509274873524452,0.5990180032733224,0.6056572379367721,0.6310517529215359
1.0,0.1,5,3,300,0.8,0.5843478260869566,0.6495726495726496,0.6026058631921825,0.5913621262458472,0.6201022146507666
1.0,0.1,5,3,400,0.4,0.5871886120996441,0.6421052631578947,0.6052631578947368,0.5912162162162162,0.62778730703259
1.0,0.1,5,3,400,0.6,0.5851979345955249,0.6346483704974271,0.6033333333333334,0.5950413223140496,0.6305084745762712
1.0,0.1,5,3,400,0.8,0.5799648506151143,0.6422338568935427,0.603648424543947,0.5898305084745763,0.6156521739130435
1.0,0.1,5,5,100,0.4,0.5990491283676703,0.656957928802589,0.6115444617784711,0.5990491283676703,0.6469622331691297
1.0,0.1,5,5,100,0.6,0.6176,0.6688102893890675,0.620583717357911,0.609105180533752,0.6304
1.0,0.1,5,5,100,0.8,0.6153846153846154,0.6612641815235009,0.601526717557252,0.6224961479198767,0.6557911908646004
1.0,0.1,5,5,200,0.4,0.6065573770491803,0.6621848739495798,0.5993589743589743,0.5889967637540453,0.6348684210526315
1.0,0.1,5,5,200,0.6,0.5970149253731343,0.6380165289256199,0.6261980830670927,0.6067415730337079,0.6229508196721312
1.0,0.1,5,5,200,0.8,0.5880398671096345,0.6622516556291391,0.6025236593059937,0.6048,0.631404958677686
1.0,0.1,5,5,300,0.4,0.6003372681281619,0.6530612244897959,0.6026058631921825,0.5983471074380166,0.6245847176079734
1.0,0.1,5,5,300,0.6,0.587248322147651,0.6362098138747885,0.6064516129032258,0.6118421052631579,0.6266666666666667
1.0,0.1,5,5,300,0.8,0.5969125214408233,0.6486486486486487,0.6012861736334405,0.5911330049261084,0.6317567567567568
1.0,0.1,5,5,400,0.4,0.5814360770577933,0.6402753872633391,0.5977011494252874,0.6010016694490818,0.6247877758913413
1.0,0.1,5,5,400,0.6,0.5908319185059423,0.643598615916955,0.6068515497553018,0.5927152317880795,0.621160409556314
1.0,0.1,5,5,400,0.8,0.5975395430579965,0.6428571428571429,0.6141215106732348,0.5767284991568297,0.6243567753001715
1.0,0.1,7,1,100,0.4,0.5954465849387041,0.6387434554973822,0.6171617161716172,0.5840407470288624,0.6258503401360545
1.0,0.1,7,1,100,0.6,0.5923344947735192,0.6323024054982818,0.6133768352365416,0.5983193277310924,0.6418918918918919
1.0,0.1,7,1,100,0.8,0.5876288659793815,0.6498316498316499,0.6217105263157895,0.61,0.6323024054982818
1.0,0.1,7,1,200,0.4,0.5719489981785064,0.6145454545454545,0.5952380952380952,0.5481481481481482,0.6203208556149733
1.0,0.1,7,1,200,0.6,0.5682656826568265,0.6187050359712231,0.6209262435677531,0.5674255691768827,0.6164874551971327
1.0,0.1,7,1,200,0.8,0.5640074211502782,0.6153846153846154,0.610051993067591,0.5845070422535211,0.6145454545454545
1.0,0.1,7,1,300,0.4,0.5676691729323309,0.5871559633027523,0.6080843585237259,0.5467889908256881,0.5927272727272728
1.0,0.1,7,1,300,0.6,0.5628517823639775,0.6156648451730419,0.6035714285714285,0.5641952983725136,0.5970695970695971
1.0,0.1,7,1,300,0.8,0.5485074626865671,0.6056074766355141,0.5975395430579965,0.5786618444846293,0.5939849624060151
1.0,0.1,7,1,400,0.4,0.5676190476190476,0.5951035781544256,0.6120996441281139,0.5613382899628253,0.6
1.0,0.1,7,1,400,0.6,0.5437262357414449,0.5977443609022557,0.6021897810218978,0.5588235294117647,0.6018348623853211
1.0,0.1,7,1,400,0.8,0.5461538461538461,0.5954198473282443,0.5895117540687161,0.5740402193784278,0.587360594795539
1.0,0.1,7,3,100,0.4,0.6179966044142614,0.6588235294117647,0.6136363636363636,0.589018302828619,0.6306913996627319
1.0,0.1,7,3,100,0.6,0.6044905008635578,0.6531302876480541,0.6067415730337079,0.6078431372549019,0.6218487394957983
1.0,0.1,7,3,100,0.8,0.5912162162162162,0.6521739130434783,0.6098360655737705,0.5951219512195122,0.6323024054982818
1.0,0.1,7,3,200,0.4,0.5925925925925926,0.6370106761565836,0.6033333333333334,0.5694444444444444,0.6039076376554174
1.0,0.1,7,3,200,0.6,0.5786618444846293,0.6285714285714286,0.6030150753768844,0.593103448275862,0.6113989637305699
1.0,0.1,7,3,200,0.8,0.5802919708029197,0.6421052631578947,0.6030664395229983,0.5778546712802768,0.6014234875444839
1.0,0.1,7,3,300,0.4,0.5611510791366906,0.6234234234234234,0.5945945945945946,0.5843478260869566,0.6189624329159212
1.0,0.1,7,3,300,0.6,0.5854545454545454,0.6072727272727273,0.5896551724137931,0.5805309734513274,0.5734513274336284
1.0,0.1,7,3,300,0.8,0.5719557195571956,0.6353790613718412,0.6052173913043478,0.5754884547069272,0.5912408759124088
1.0,0.1,7,3,400,0.4,0.5724770642201835,0.6204379562043796,0.5884353741496599,0.5630397236614854,0.6134301270417423
1.0,0.1,7,3,400,0.6,0.5714285714285714,0.608058608058608,0.5902777777777778,0.5641952983725136,0.5766423357664233
1.0,0.1,7,3,400,0.8,0.555765595463138,0.6159554730983302,0.6074600355239786,0.5693950177935944,0.5985401459854015
1.0,0.1,7,5,100,0.4,0.6006600660066007,0.6589018302828619,0.6141479099678456,0.5990338164251208,0.6357615894039735
1.0,0.1,7,5,100,0.6,0.6085470085470085,0.6411960132890365,0.6117274167987322,0.5936507936507937,0.6457990115321252
1.0,0.1,7,5,100,0.8,0.6156462585034014,0.6633499170812603,0.6074313408723748,0.6065573770491803,0.6362098138747885
1.0,0.1,7,5,200,0.4,0.5787671232876712,0.6368330464716007,0.6029654036243822,0.5775577557755776,0.6180555555555556
1.0,0.1,7,5,200,0.6,0.5905096660808435,0.6172413793103448,0.6206896551724138,0.5816326530612245,0.6213921901528013
1.0,0.1,7,5,200,0.8,0.5918003565062389,0.6401384083044983,0.6059602649006622,0.5902192242833052,0.6167247386759582
1.0,0.1,7,5,300,0.4,0.5664939550949913,0.6258741258741258,0.5976627712854758,0.5652173913043478,0.6172839506172839
1.0,0.1,7,5,300,0.6,0.605072463768116,0.6199649737302977,0.6122448979591837,0.5872193436960277,0.6153846153846154
1.0,0.1,7,5,300,0.8,0.5750452079566004,0.6258992805755396,0.6085470085470085,0.570446735395189,0.6068222621184919
1.0,0.1,7,5,400,0.4,0.5759162303664922,0.6156583629893239,0.5820642978003384,0.5743243243243243,0.617059891107078
1.0,0.1,7,5,400,0.6,0.5830258302583026,0.607773851590106,0.6065857885615251,0.5818815331010453,0.6148409893992933
1.0,0.1,7,5,400,0.8,0.5709090909090909,0.6302367941712204,0.6135181975736569,0.5640138408304498,0.5833333333333334
